"10/22/1781","Bth","Court","Der verlogene Bediente","Lustspiel","Garrick","NA"
"","","","",,"Ratschky",
"10/23/1781","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"10/23/1781","Kth","French","Le Maître en droit","Opéra comique","Lemonnier","Monsigny"
"10/23/1781","Kth","French","On ne s'avise jamais de tout","Opéra comique","Sedaine","Monsigny"
"10/24/1781","Bth","Court","Henriette","Lustspiel","Großmann","NA"
"10/24/1781","Bth","Court","Das Winterquartier in Amerika","Lustspiel","Babo","NA"
"10/25/1781","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"10/25/1781","Kth","French","Le Magnifique","Comédie","Sedaine","Grétry"
"10/25/1781","Kth","French","Rose et Colas","Opéra comique","Sedaine","Monsigny"
"10/26/1781","","NA","Theaters closed",,,
"10/27/1781","Bth","Court","Die Familie","Schauspiel","Schröder","NA"
"10/27/1781","Bth","Court","Der Wittwer","Lustspiel","Carmontelle","NA"
"","","","",,"unknown",
"10/28/1781","Bth","Court","Die Familie","Schauspiel","Schröder","NA"
"10/28/1781","Kth","French","La Belle Arsène","Comédie mêlée d'ariettes","Favart","Monsigny"
"10/29/1781","Bth","Court","Der Hausfreund","Singspiel","Marmontel","Grétry"
"","","","",,"Stephanie d. J.",
"10/29/1781","Bth","Court","Pyrrhus und Polixene","Ballet","unknown","Winter"
"10/30/1781","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"10/30/1781","Kth","unknown","Das Landmädchen","Lustspiel","Schmid","NA"
"","","","",,"Wycherley",
"10/31/1781","Bth","Court","Juliane von Lindorak","Lustspiel","Gozzi","NA"
"","","","",,"Schröder",
"10/31/1781","Bth","Court","Der dankbare Sohn","Lustspiel","Engel","NA"
"10/31/1781","Kth","French","La Belle Cordonniere","Opéra comique","unknown","unknown"
"10/31/1781","Kth","French","Le Tonnellier","Opéra comique","Audinot","Gossec"
"11/1/1781","","NA","Theaters closed for All Saints (Allerheiligen)",,,
"11/2/1781","Bth","Court","Der Furchtsame","Lustspiel","Hafner","NA"
"11/03/1781","Bth","Court","Das Testament","Lustspiel","Schröder","NA"
"11/03/1781","Kth","French","Les Evénements imprévus","Comédie mêlée d'ariettes","Hales","Grétry"
"11/03/1781","Kth","French","Les Pêcheurs","Opéra comique","La Salle","Gossec"
"11/04/1781","Bth","Court","Das Testament","Lustspiel","Schröder","NA"
"11/04/1781","Kth","French","L'Amant jaloux, ou les Fausses Apparences","Comédie mêlée d'ariettes","Hales","Grétry"
"11/05/1781","Bth","Court","Robert und Kalliste","Singspiel","Chiari","Guglielmi"
"","","","",,"Eschenburg",
"11/06/1781","Bth","Court","Der Deserteur aus Kindesliebe","Lustspiel","Stephanie d. J.","NA"
"11/06/1781","Bth","Court","Pyrrhus und Polixene","Ballet","unknown","Winter"
"11/06/1781","Kth","French","Le Jugement de Midas","Comédie mêlée d'ariettes","Hales","Grétry"
"11/07/1781","Bth","Court","Minna von Barnhelm","Lustspiel","Lessing","NA"
"11/08/1781","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"11/09/1781","Bth","Kinder","Philotas","Trauerspiel","Lessing","NA"
"11/09/1781","Bth","Kinder","Peter du bleibst, oder Der Hausfreund auf dem Lande","Singspiel","unknown","Walter"
"11/09/1781","Kth","French","Les Pèlereins de la Mecque","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"11/10/1781","Bth","Court","Das Testament","Lustspiel","Schröder","NA"
"11/10/1781","Bth","Court","Die schöne Nanette","Lustspiel","Legrand","NA"
"11/11/1781","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"11/11/1781","Kth","French","La Belle Arsène","Comédie mêlée d'ariettes","Favart","Monsigny"
"11/12/1781","Bth","Court","Die Familie","Schauspiel","Schröder","NA"
"11/12/1781","Bth","Court","Inkle und Yariko","Trauerspiel","Pelzel","NA"
"11/12/1781","Kth","French","La Fausse Magie","Comédie mêlée d'ariettes","Marmontel","Grétry"
"11/12/1781","Kth","French","L'impromptu du coeur","unknown","unknown","unknown"
"11/13/1781","Bth","Court","Der stürmische Liebhaber","Lustspiel","Monvel","NA"
"","","","",,"unknown",
"11/13/1781","Bth","Court","Die Liebe unter den Handwerksleuten","Singspiel","Goldoni","Gassmann"
"","","","",,"unknown",
"11/14/1781","Bth","Court","Der eifersüchtige Liebhaber","Singspiel","Hales","Grétry"
"","","","",,"Stephanie d. J.",
"11/14/1781","Bth","Court","Progne und Philomele","Ballet","unknown","Winter"
"11/15/1781","Bth","Court","Hamlet","Trauerspiel","Schröder","NA"
"","","","",,"Shakespeare",
"11/15/1781","Kth","French","L'Amoreux de quinze ans","Comédie mêlée d'ariettes","Laujon","Martini"
"11/16/1781","Bth","Kinder","Präsentirt das Gewehr","Lustspiel","Müller","NA"
"11/16/1781","Bth","Kinder","Peter du bleibst, oder Der Hausfreund auf dem Lande","Singspiel","unknown","Walter"
"11/16/1781","Kth","NA","Concert, Mademoiselle Hauck (giantess)","Concert",,
"11/17/1781","Bth","Court","Der Weise in der That","Schauspiel","Jester","NA"
"","","","",,"Sedaine",
"11/17/1781","Bth","Court","Der Arrestant","Lustspiel","Carmontelle","NA"
"","","","",,"Franke",
"11/17/1781","Kth","French","L'Impromptu du coeur","unknown","unknown","unknown"
"11/17/1781","Kth","French","L'Ami de la maison","Comédie mêlée d'ariettes","Marmontel","Grétry"
"11/18/1781","Bth","Court","Thorheit und Betrügerey","Lustspiel","Stephanie d. Ä.","NA"
"11/18/1781","Kth","French","L'Olympiade, ou le Triomphe de l'amitié","Drame mêlé de musique","Framery","Sacchini"
"","","","",,"Metastasio",
"11/19/1781","Bth","Court","Der Arrestant","Lustspiel","Carmontelle","NA"
"","","","",,"Franke",
"11/19/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"11/19/1781","Kth","French","Les Deux Billets","Comédie","Florian","NA"
"11/19/1781","Kth","French","Sara ou la Fermière ecossaise","Comédie mêlée d'ariettes","Collet de Messine","Vachon "
"11/20/1781","Bth","Court","Der Barbier von Sevilien","Lustspiel","Beaumarchais","NA"
"11/21/1781","Bth","Court","Zemire und Azor","Opéra comique","Marmontel","Grétry"
"11/22/1781","Bth","Court","Das Testament","Lustspiel","Schröder","NA"
"11/23/1781","Bth","Kinder","Die Haushaltung nach der Mode","Lustspiel","Heufeld","NA"
"11/24/1781","Bth","Court","Olivie","Trauerspiel","Brandes","NA"
"11/24/1781","Bth","Court","Pyrrhus und Polixene","Ballet","unknown","Winter"
"11/24/1781","Kth","French","Les Trois Fermiers","Comédie mêlée d'ariettes","Monvel","Dezède"
"11/24/1781","Kth","French","L'Erreur d'un moment, ou la Suite de Julie","Comédie mêlée d'ariettes","Monvel","Dezède"
"11/25/1781","Bth","Court","Der Neugierige","Lustspiel","Stephanie d. J.","NA"
"11/25/1781","Kth","French","Sara ou la Fermière ecossaise","Comédie mêlée d'ariettes","Collet de Messine","Vachon "
"11/25/1781","Kth","French","Les Deux Billets","Comédie","Florian","NA"
"11/26/1781","Bth","Court","Das Landmädchen","Lustspiel","Schmid","NA"
"","","","",,"Wycherley",
"11/26/1781","Kth","French","Les Pèlereins de la Mecque","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"11/27/1781","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"11/28/1781","","NA","Theaters closed (anniversary of Maria Theresia's death)",,,
"11/29/1781","","NA","Theaters closed (anniversary of Maria Theresia's death)",,,
"11/30/1781","Bth","Kinder","Reinhold und Armida","Melodrama","Babo","Winter"
"11/30/1781","Bth","Kinder","Die Geschwisterliebe","Schauspiel","Weiße","NA"
"11/30/1781","Bth","NA","Three arias sung by Giorgio Crinazzi","Concert",,
"11/30/1781","Kth","NA","Concert, Mademoiselle Hauck (giantess)","Concert",,
"12/1/1781","Bth","Court","Die Mediceer","Trauerspiel","Brandes","NA"
"12/1/1781","Bth","Court","Der Dorfjahrmarkt in Elsaß","Ballet","Crux","unknown"
"12/1/1781","Kth","French","L'Amant jaloux, ou les Fausses Apparences","Comédie mêlée d'ariettes","Hales","Grétry"
"12/1/1781","Kth","French","Nanette et Lucas, ou La Paysanne curieuse","Opéra comique","Framery","Herbain"
"12/2/1781","Bth","Court","Die Holländer","Lustspiel","Bock","NA"
"","","","",,"Goldoni",
"12/2/1781","Kth","French","La Belle Cordonniere","Opéra comique","unknown","unknown"
"12/2/1781","Kth","French","Le Tonnellier","Opéra comique","Audinot","Gossec"
"12/3/1781","Bth","Court","Alceste","Tragedia per musica","Calzabigi","Gluck"
"12/4/1781","Bth","Court","Die Familie","Schauspiel","Schröder","NA"
"12/4/1781","Bth","Court","Die große Batterie","Lustspiel","Ayrenhoff","NA"
"12/5/1781","Bth","Court","Die Pilgrime von Mekka","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"12/5/1781","Kth","French","La Fausse Magie","Comédie mêlée d'ariettes","Marmontel","Grétry"
"12/5/1781","Kth","French","Le Pucheron","unknown","unknown","unknown"
"12/6/1781","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"12/6/1781","Bth","Court","Der Dorfjahrmarkt in Elsaß","Ballet","Crux","unknown"
"12/7/1781","Bth","Kinder","Der kleine Grenadier","Lustspiel","Weiße","NA"
"12/7/1781","Bth","Kinder","Der letzte Rausch","Singspiel","Anseaume","Gluck"
"","","","",,"unknown",
"12/8/1781","Bth","Court","König Lear","Trauerspiel","Shakespeare","NA"
"12/8/1781","Kth","French","La Rosière de Salency","Opéra comique","Favart","Philidor"
"12/9/1781","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"12/9/1781","Bth","Court","Divertissement","Ballet","unknown","unknown"
"12/9/1781","Kth","French","La Bonne Fille","Opéra comique","unknown","unknown"
"12/10/1781","Bth","Court","Das Loch in der Thüre","Lustspiel","Stephanie d. J.","NA"
"12/11/1781","Bth","Court","Der Schubkarren des Essighändlers","Lustspiel","Brahm","NA"
"","","","",,"Mercier",
"12/11/1781","Bth","Court","Der Jurist und der Bauer","Lustspiel","Rautenstrauch","NA"
"12/11/1781","Kth","French","Les Deux Avares","Opéra comique","Falbaire de Quingey","Grétry"
"12/11/1781","Kth","French","Les Trois Fermiers","Comédie mêlée d'ariettes","Monvel","Dezède"
"12/12/1781","Bth","Court","Der Rauchfangkehrer","Singspiel","Auenbrugger","Salieri"
"12/13/1781","Bth","Court","Alceste","Tragedia per musica","Calzabigi","Gluck"
"12/14/1781","Bth","Kinder","Adelheit von Veltheim","Singspiel","Großmann","Sardi"
"12/15/1781","Bth","Court","Natur und Liebe im Streit","Trauerspiel","Arien","NA"
"12/15/1781","Kth","French","La Fenisse","Opéra comique","unknown","unknown"
"12/15/1781","Kth","French","La Servante maitresse","Opéra comique","Favart","unknown"
"12/16/1781","Bth","Court","Die schöne Wienerinn","Lustspiel","Weidmann","NA"
"12/16/1781","Kth","French","Le Déserteur","Drame mêlé de musique","Sedaine","Monsigny"
"","","","",,"Stephanie d. J.",
"12/16/1781","Bth","Court","Percy","Trauerspiel","More","NA"
"","","","",,"unknown",
"12/16/1781","Bth","Court","No title","Ballet","unknown","unknown"
"12/18/1781","Bth","Court","Der seltne Freyer","Lustspiel","Gernevalde","NA"
"","","","",,"Meyer",
"12/18/1781","Bth","Court","Der Dorfjahrmarkt in Elsaß","Ballet","Crux","unknown"
"12/19/1781","Bth","Court","Alceste","Tragedia per musica","Calzabigi","Gluck"
"12/19/1781","Kth","French","La Colonie","Opéra comique","unknown","Framery"
"12/20/1781","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"12/20/1781","Bth","Court","Medea","Melodrama","Gotter","Benda"
"12/21/1781","Bth","Kinder","Der Furchtsame","Lustspiel","Hafner","NA"
"12/21/1781","Bth","Kinder","Der Aepfeldieb","Singspiel","Bretzner","Jast"
"12/22/1781","Kth","NA","Santa Elena al Calvario (TKS)","Oratorio","Metastasio","Hasse"
"12/23/1781","Kth","NA","Santa Elena al Calvario (TKS)","Oratorio","Metastasio","Hasse"
"12/24/1781","","NA","Theaters closed",,,
"12/25/1781","","NA","Theaters closed for Christmas",,,
"12/26/1781","Bth","Court","Die heimliche Heyrath","Lustspiel","Colman","NA"
"","","","",,"Schröder",
"12/26/1781","Kth","French","Toinon et Toinette","Comédie mêlée d'ariettes","Desboulmiers","Gossec"
"12/26/1781","Kth","French","Les Vendangeurs ou les Deux Baillis","Vaudeville","Barré","unknown"
"","","","",,"Pils",
"12/27/1781","Bth","Court","Alceste","Tragedia per musica","Calzabigi","Gluck"
"12/28/1781","Bth","Kinder","Der Geburtstag","Lustspiel","Heufeld","NA"
"12/28/1781","Bth","Kinder","Peter du bleibst, oder Der Hausfreund auf dem Lande","Singspiel","unknown","Walter"
"12/28/1781","Kth","NA","Concert, Luisa Todi","Concert",,
"12/29/1781","Bth","Court","Der Codrus","Trauerspiel","Cronegk","NA"
"12/29/1781","Kth","French","La Fausse Magie","Comédie mêlée d'ariettes","Marmontel","Grétry"
"12/29/1781","Kth","French","Les Vendangeurs ou les Deux Baillis","Vaudeville","Barré","unknown"
"","","","",,"Pils",
"12/30/1781","Bth","Court","Der Kobold","Lustspiel","Collé","NA"
"","","","",,"Gotter",
"12/30/1781","Kth","French","Les Trois Fermiers","Comédie mêlée d'ariettes","Monvel","Dezède"
"12/30/1781","Kth","French","Le Tonnellier","Opéra comique","Audinot","Gossec"
"12/31/1781","Bth","Court","Orfeo ed Euridice","Azione teatrale","Calzabigi","Gluck"
"1/1/1782","Bth","Court","Die schöne Wienerinn","Lustspiel","Weidmann","NA"
"1/2/1782","Bth","Court","Doktor Guldenschnitt","Lustspiel","Heufeld","NA"
"1/3/1782","Bth","Court","Der dankbare Sohn","Lustspiel","Engel","NA"
"1/3/1782","Bth","Court","Orfeo ed Euridice","Azione teatrale","Calzabigi","Gluck"
"1/4/1782","Bth","Kinder","Der Geburtstag","Lustspiel","Heufeld","NA"
"1/4/1782","Bth","Kinder","Leonardo und Blandine","Melodrama","Babo","Winter"
"","","","",,"Goez",
"1/5/1782","Bth","Court","Der Schmuck","Lustspiel","Sprickmann","NA"
"1/5/1782","Bth","Court","Die Bachanten","Divertissement","unknown","unknown"
"1/5/1782","Kth","NA","Concert, Michael Wöggel","Concert",,
"1/6/1782","Bth","Court","Der Deserteur aus Kindesliebe","Lustspiel","Stephanie d. J.","NA"
"1/7/1782","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"1/8/1782","Bth","Court","Das Testament","Lustspiel","Schröder","NA"
"1/9/1782","Bth","Court","Athelstan","Trauerspiel","Brown","NA"
"1/10/1782","Bth","Court","Die Pilgrime von Mekka","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"1/11/1782","Bth","Kinder","Stirbt der Fuchs, so gilt sein Balg","ländliches Gemälde","Müller","NA"
"1/11/1782","Bth","Kinder","Reinhold und Armida","Melodrama","Babo","Winter"
"1/12/1782","Bth","Court","Emilia Galotti","Trauerspiel","Lessing","NA"
"1/13/1782","Bth","Court","Der argwöhnische Ehemann","Lustspiel","Gotter","NA"
"1/14/1782","Bth","Court","Alceste","Tragedia per musica","Calzabigi","Gluck"
"1/15/1782","Bth","Court","Der Schmuck","Lustspiel","Sprickmann","NA"
"1/16/1782","Bth","Court","Die Gunst der Fürsten","Trauerspiel","Schmid","NA"
"1/17/1782","Bth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"1/18/1782","Bth","Kinder","Der Dorfdeputirten","Singspiel","Heermann","Sardi"
"1/18/1782","Kth","NA","Concert, Luisa Todi","Concert",,
"1/19/1782","Bth","Court","Die eifersüchtige Ehefrau","Lustspiel","Colman","NA"
"","","","",,"Stephanie d. Ä.",
"1/20/1782","Bth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"1/20/1782","Bth","Court","Merope","Trauerspiel","Gotter","NA"
"","","","",,"Voltaire",
"1/21/1782","Bth","Court","Die Familie","Schauspiel","Schröder","NA"
"1/21/1782","Bth","Court","Der Dorfjahrmarkt in Elsaß","Ballet","Crux","unknown"
"1/22/1782","Bth","Court","Philotas","Trauerspiel","Lessing","NA"
"1/22/1782","Bth","Court","Orfeo ed Euridice","Azione teatrale","Calzabigi","Gluck"
"1/23/1782","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"1/23/1782","Bth","Court","Divertissement","Ballet","unknown","unknown"
"1/24/1782","Bth","Court","Der Adjutant","Lustspiel","Brömel","NA"
"1/24/1782","Bth","Court","Die junge Indianerinn","Lustspiel","Chamfort","NA"
"1/25/1782","Bth","Kinder","Der Dorfdeputirten","Singspiel","Heermann","Sardi"
"1/26/1782","Bth","Court","Alceste","Tragedia per musica","Calzabigi","Gluck"
"1/27/1782","Bth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"1/28/1782","Bth","Court","Der seltne Freyer","Lustspiel","Gernevalde","NA"
"","","","",,"Meyer",
"1/28/1782","Bth","Court","Der Freundschaft der Weiber","Lustspiel","Ayrenhoff","NA"
"1/29/1782","Bth","Court","Der Freundschaft der Weiber","Lustspiel","Ayrenhoff","NA"
"1/29/1782","Bth","Court","Orfeo ed Euridice","Azione teatrale","Calzabigi","Gluck"
"1/31/1782","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"1/31/1782","Bth","Court","Divertissement","Ballet","unknown","unknown"
"2/1/1782","Bth","Kinder","Der Dorfdeputirten","Singspiel","Heermann","Sardi"
"2/2/1782","Bth","Court","Die Holländer","Lustspiel","Bock","NA"
"","","","",,"Goldoni",
"2/3/1782","Bth","Court","Der Bettelstudent","Lustspiel","Weidmann","NA"
"2/3/1782","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"2/4/1782","Bth","Court","Miß Sara Sampson","Trauerspiel","Lessing","NA"
"","","","",,"Stephanie d. Ä.",
"2/4/1782","Bth","Court","Telemach, oder die verlassene Calypso","Ballet","Crux","unknown"
"2/5/1782","Bth","Court","Alceste","Tragedia per musica","Calzabigi","Gluck"
"2/6/1782","Bth","Court","Die Nebenbuhler","Lustspiel","Engelbrecht","NA"
"","","","",,"Sheridan",
"2/7/1782","Bth","Court","Iphigenie auf Tauris","Singspiel","Guillard","Gluck"
"2/7/1782","Bth","Court","Divertissement","Ballet","unknown","unknown"
"2/8/1782","Bth","Court","Hamlet","Trauerspiel","Schröder","NA"
"","","","",,"Shakespeare",
"2/9/1782","Bth","Court","Der Codrus","Trauerspiel","Cronegk","NA"
"2/9/1782","Bth","Court","Telemach, oder die verlassene Calypso","Ballet","Crux","unknown"
"2/10/1782","Bth","Court","Alceste","Tragedia per musica","Calzabigi","Gluck"
"2/10/1782","Kth","Court","Der seltne Freyer","Lustspiel","Gernevalde","NA"
"","","","",,"Meyer",
"2/10/1782","Bth","Court","Der Bettelstudent","Lustspiel","Weidmann","NA"
"2/11/1782","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"2/11/1782","Kth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"2/12/1782","Bth","Court","Orfeo ed Euridice","Azione teatrale","Calzabigi","Gluck"
"2/12/1782","Bth","Court","Die Bachanten","Divertissement","unknown","unknown"
"2/12/1782","Kth","Court","Die schöne Wienerinn","Lustspiel","Weidmann","NA"
"2/17/1782","Bth","NA","Die donnernde Legion","Oratorio","Weidmann","Bartha"
"2/19/1782","Bth","NA","Concert, Karl Chorus and his sons","Concert",,
"2/21/1782","Bth","NA","Concert, Aloysia Lange","Concert",,
"2/24/1782","Bth","NA","Concert, Vittorino Colombazzo","Concert",,
"2/26/1782","Bth","NA","Concert, Valentin Adamberger","Concert",,
"2/28/1782","Bth","NA","Concert, Ludwig Fischer","Concert",,
"3/3/1782","Bth","NA","Concert, Wolfgang Amadeus Mozart","Concert",,
"3/4/1782","Bth","NA","Il natale di Apollo (concert)","Cantata","unknown","Righini"
"3/5/1782","Bth","NA","Concert, Wenzel Kautzner","Concert",,
"3/7/1782","Bth","NA","Concert, Anton and Johann Stadler","Concert",,
"3/10/1782","Bth","NA","Concert, Francesco Ceccarelli","Concert",,
"3/11/1782","Bth","NA","Il natale di Apollo (concert)","Cantata","unknown","Righini"
"3/14/1782","Bth","NA","Concert, Josepha Müllner","Concert",,
"3/17/1782","Kth","NA","Isacco figura del redentore (TKS)","Oratorio","Metastasio","Martines"
"3/19/1782","Kth","NA","Isacco figura del redentore (TKS)","Oratorio","Metastasio","Martines"
"3/21/1782","Bth","NA","Concert, Catarina Cavalieri","Concert",,
"4/1/1782","Bth","Court","Glück bessert Thorheit","Lustspiel","Lee","NA"
"","","","",,"Schröder",
"4/2/1782","Bth","Court","Der blaue Schmetterling","Singspiel","Ulbrich","Ulbrich"
"","","","",,"Wieland",
"4/3/1782","Bth","Court","Glück bessert Thorheit","Lustspiel","Lee","NA"
"","","","",,"Schröder",
"4/4/1782","Bth","Court","Olivie","Trauerspiel","Brandes","NA"
"4/4/1782","Bth","Court","Die Widersprecherin","Lustspiel","Dufresny","NA"
"","","","",,"Gottsched",
"4/5/1782","Bth","Court","Der blaue Schmetterling","Singspiel","Ulbrich","Ulbrich"
"","","","",,"Wieland",
"4/6/1782","Bth","Court","Die Familie","Schauspiel","Schröder","NA"
"4/6/1782","Bth","Court","Die Verlobung","Lustspiel","Brömel","NA"
"4/6/1782","Kth","unknown","La contadina in corte","Opera buffa","Tassi","Sacchini"
"4/7/1782","Bth","Court","Glück bessert Thorheit","Lustspiel","Lee","NA"
"","","","",,"Schröder",
"4/8/1782","Bth","Court","Aurelius","Trauerspiel","Ayrenhoff","NA"
"4/9/1782","Bth","Court","Zemire und Azor","Opéra comique","Marmontel","Grétry"
"4/10/1782","Bth","Court","Aurelius","Trauerspiel","Ayrenhoff","NA"
"4/11/1782","Bth","Court","Das Loch in der Thüre","Lustspiel","Stephanie d. J.","NA"
"4/12/1782","Bth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"4/13/1782","Bth","Court","Der Galeerensklave","Lustspiel","Falbaire de Quingey","NA"
"","","","",,"Stephanie d. Ä.",
"4/13/1782","Kth","unknown","La contadina in corte","Opera buffa","Tassi","Sacchini"
"4/14/1782","Bth","Court","Monsieur Fips, oder Alter schützt vor Thorheit nicht","Lustspiel","Dufresny","NA"
"","","","",,"Stephanie d. J.",
"4/14/1782","Bth","Court","Die Bergknappen","Singspiel","Weidmann","Umlauf"
"4/15/1782","Bth","Court","Thorheit und Betrügerey","Lustspiel","Stephanie d. Ä.","NA"
"4/15/1782","Bth","Court","Monsieur Fips, oder Alter schützt vor Thorheit nicht","Lustspiel","Dufresny","NA"
"","","","",,"Stephanie d. J.",
"4/16/1782","Bth","Court","Der blaue Schmetterling","Singspiel","Ulbrich","Ulbrich"
"","","","",,"Wieland",
"4/17/1782","Bth","Court","Natur und Liebe im Streit","Trauerspiel","Arien","NA"
"4/18/1782","Bth","Court","Die heimliche Heyrath","Lustspiel","Colman","NA"
"","","","",,"Schröder",
"4/19/1782","Bth","Court","La contadina in corte","Opera buffa","Tassi","Sacchini"
"4/20/1782","Bth","Court","Der Westindier","Lustspiel","Cumberland","NA"
"","","","",,"Kepner",
"4/20/1782","Kth","NA","Concert, Giuseppe Amantini","Concert",,
"4/21/1782","Bth","Court","Monsieur Fips, oder Alter schützt vor Thorheit nicht","Lustspiel","Dufresny","NA"
"","","","",,"Stephanie d. J.",
"4/21/1782","Bth","Court","Der Faßbinder","Singspiel","Poinsinet","Philidor"
"4/22/1782","Bth","Court","Der Expedition","Lustspiel","Collé","NA"
"","","","",,"Wall",
"4/22/1782","Bth","Court","Der dankbare Sohn","Lustspiel","Engel","NA"
"4/23/1782","Bth","Court","La contadina in corte","Opera buffa","Tassi","Sacchini"
"4/24/1782","Bth","Court","Henriette","Lustspiel","Großmann","NA"
"4/25/1782","Bth","Court","Eugenie, oder Die Tugend in Gefahr","Trauerspiel","Beaumarchais","NA"
"","","","",,"unknown",
"4/25/1782","Bth","Court","Die Verlobung","Lustspiel","Brömel","NA"
"4/26/1782","Bth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"4/27/1782","Bth","Court","Soliman der Zweyte, oder Die drey Sultaninnen","Lustspiel","Favart","NA"
"4/27/1782","Bth","Court","Monsieur Fips, oder Alter schützt vor Thorheit nicht","Lustspiel","Dufresny","NA"
"","","","",,"Stephanie d. J.",
"4/28/1782","Bth","Court","Die Abgebrannten","Lustspiel","Eckardt","NA"
"4/28/1782","Bth","Court","Die pücefarbnen Schuhe, oder Die schöne Schusterin","Singspiel","Stephanie d. J.","Umlauf"
"4/29/1782","Bth","Court","Der Deserteur aus Kindesliebe","Lustspiel","Stephanie d. J.","NA"
"4/29/1782","Bth","Court","Die Abgebrannten","Lustspiel","Eckardt","NA"
"4/30/1782","Bth","Court","Die Pilgrime von Mekka","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"5/1/1782","Bth","Court","Miß Sara Sampson","Trauerspiel","Lessing","NA"
"","","","",,"Stephanie d. Ä.",
"5/2/1782","Bth","Court","Der flatterhafte Ehemann","Lustspiel","Bock","NA"
"","","","",,"Cibber",
"5/2/1782","Kth","NA","Concert, Ignaz Küffel","Concert",,
"5/3/1782","Bth","Court","Robert und Kalliste","Singspiel","Chiari","Guglielmi"
"","","","",,"Eschenburg",
"5/4/1782","Bth","Court","Der Oberamtmann und die Soldaten","Schauspiel","Herbois","NA"
"","","","",,"Stephanie d. J.",
"5/5/1782","Bth","Court","Philotas","Trauerspiel","Lessing","NA"
"5/5/1782","Bth","Court","Die Bergknappen","Singspiel","Weidmann","Umlauf"
"5/6/1782","Bth","Court","Nicht mehr als Sechs Schüsseln","Lustspiel","Großmann","NA"
"5/7/1782","Bth","Court","Zemire und Azor","Opéra comique","Marmontel","Grétry"
"5/8/1782","Bth","Court","Nicht mehr als Sechs Schüsseln","Lustspiel","Großmann","NA"
"5/9/1782","Bth","Court","Emilia Galotti","Trauerspiel","Lessing","NA"
"5/10/1782","Bth","Court","Das Rosenfest zu Salenci","Opéra comique","Favart","Philidor"
"5/11/1782","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"5/12/1782","Bth","Court","Monsieur Fips, oder Alter schützt vor Thorheit nicht","Lustspiel","Dufresny","NA"
"","","","",,"Stephanie d. J.",
"5/12/1782","Bth","Court","Die abgeredte Zauberey","Singspiel","Marmontel","Grétry"
"","","","",,"Stephanie d. J.",
"5/13/1782","Bth","Court","Nicht mehr als Sechs Schüsseln","Lustspiel","Großmann","NA"
"5/14/1782","Bth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"5/15/1782","Bth","Court","Die Mediceer","Trauerspiel","Brandes","NA"
"5/15/1782","Bth","Court","Der sehende Blinde","Lustspiel","Legrand","NA"
"","","","",,"Seyfried",
"5/16/1782","Bth","Court","Die große Batterie","Lustspiel","Ayrenhoff","NA"
"5/16/1782","Bth","Court","Was erhält die Männer treu?","Singspiel","Zehnmark","Ruprecht"
"5/17/1782","Bth","Court","Minna von Barnhelm","Lustspiel","Lessing","NA"
"5/18/1782","Bth","Court","Nicht mehr als Sechs Schüsseln","Lustspiel","Großmann","NA"
"5/19/1782","","NA","Theaters closed for Pentecost (Pfingsten)",,,
"5/20/1782","Bth","Court","Das Findelkind","Lustspiel","Brühl","NA"
"5/20/1782","Bth","Court","Treue und Undank","Lustspiel","Meyer","NA"
"5/21/1782","Bth","Court","Der Rauchfangkehrer","Singspiel","Auenbrugger","Salieri"
